Order ID,Order Date,Ship Date,Customer Segment,Product Category,Sales,Profit,Quantity,Discount,Region
CA-2014-102834,10-03-2014,14-03-2014,Corporate,Technology,199.98,69.993,2,0.0,West
US-2013-139710,10-06-2013,16-06-2013,Consumer,Technology,177.48,19.9665,3,0.2,West
CA-2014-121538,29-11-2014,02-12-2014,Consumer,Office Supplies,88.768,31.0688,2,0.2,West
US-2014-101539,17-03-2014,19-03-2014,Home Office,Office Supplies,6.48,3.1104,1,0.0,West
US-2014-101539,17-03-2014,19-03-2014,Home Office,Office Supplies,46.51,1.8604,1,0.0,West
US-2014-101539,17-03-2014,19-03-2014,Home Office,Technology,659.976,49.4982,3,0.2,West
CA-2013-152121,28-11-2013,30-11-2013,Consumer,Technology,271.992,23.7993,1,0.2,West
CA-2014-161200,07-08-2014,11-08-2014,Consumer,Furniture,145.74,23.3184,3,0.0,South
CA-2014-161200,07-08-2014,11-08-2014,Consumer,Furniture,15.4,7.392,5,0.0,South
CA-2014-101245,28-11-2014,04-12-2014,Corporate,Office Supplies,244.55,114.9385,5,0.0,West
CA-2014-101245,28-11-2014,04-12-2014,Corporate,Technology,166.16,59.8176,8,0.0,West
CA-2012-141768,25-05-2012,27-05-2012,Home Office,Furniture,14.73,4.8609,3,0.0,West
CA-2013-112109,09-07-2013,13-07-2013,Consumer,Office Supplies,19.968,-13.312,2,0.7,West
CA-2013-112109,09-07-2013,13-07-2013,Consumer,Office Supplies,33.488,-1.2558,7,0.2,West
CA-2013-112109,09-07-2013,13-07-2013,Consumer,Office Supplies,8.736,-6.1152,4,0.7,West
CA-2013-112109,09-07-2013,13-07-2013,Consumer,Furniture,662.88,74.574,3,0.2,West
CA-2014-144064,30-08-2014,02-09-2014,Corporate,Office Supplies,47.36,17.76,4,0.2,Central
CA-2014-144064,30-08-2014,02-09-2014,Corporate,Office Supplies,27.44,2.401,2,0.2,Central
CA-2014-144064,30-08-2014,02-09-2014,Corporate,Office Supplies,3.24,-5.184,9,0.8,Central
CA-2013-108581,21-06-2013,27-06-2013,Corporate,Technology,95.968,26.3912,4,0.2,Central
CA-2013-108581,21-06-2013,27-06-2013,Corporate,Office Supplies,10.368,3.6288,2,0.2,Central
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,23.1,6.468,2,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Furniture,11.54,3.462,2,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Furniture,254.526,-93.3262,1,0.4,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,12.98,3.7642,1,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,26.432,8.9208,8,0.2,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Technology,197.97,57.4113,3,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,18.9,9.072,6,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Furniture,1282.41,213.735,5,0.1,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,4.92,2.214,3,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Technology,238.0,38.08,2,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Technology,167.97,40.3128,3,0.0,East
CA-2014-157987,03-09-2014,07-09-2014,Corporate,Office Supplies,17.12,7.704,4,0.0,East
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,16.2,7.776,3,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,33.99,14.6157,3,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Technology,296.85,53.433,5,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Technology,112.8,6.768,6,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,13.71,6.5808,3,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,24.9,11.703,5,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,286.29,17.1774,3,0.0,Central
CA-2014-110905,11-09-2014,16-09-2014,Consumer,Office Supplies,24.18,7.254,2,0.0,Central
CA-2014-165841,22-12-2014,29-12-2014,Consumer,Technology,281.97,78.9516,3,0.0,East
CA-2014-165841,22-12-2014,29-12-2014,Consumer,Office Supplies,69.5,20.155,5,0.0,East
CA-2014-165841,22-12-2014,29-12-2014,Consumer,Office Supplies,166.44,79.8912,3,0.0,East
CA-2014-117485,24-09-2014,30-09-2014,Consumer,Technology,291.96,102.186,4,0.0,Central
CA-2014-140242,07-05-2014,12-05-2014,Home Office,Office Supplies,6.408,0.6408,3,0.2,Central
CA-2014-140242,07-05-2014,12-05-2014,Home Office,Technology,408.744,76.6395,7,0.2,Central
CA-2011-148950,14-12-2011,19-12-2011,Consumer,Office Supplies,5.104,-8.6768,4,0.8,Central
CA-2011-148950,14-12-2011,19-12-2011,Consumer,Office Supplies,2.896,0.4706,2,0.2,Central
CA-2011-148950,14-12-2011,19-12-2011,Consumer,Technology,35.016,-2.1885,3,0.2,Central
CA-2011-110408,18-10-2011,20-10-2011,Corporate,Office Supplies,275.97,11.0388,3,0.0,South
CA-2011-110408,18-10-2011,20-10-2011,Corporate,Technology,1394.95,362.687,5,0.0,South
CA-2011-110408,18-10-2011,20-10-2011,Corporate,Furniture,545.88,70.9644,6,0.0,South
CA-2012-109939,08-05-2012,12-05-2012,Consumer,Office Supplies,5.248,0.5904,2,0.2,West
CA-2013-112669,15-04-2013,15-04-2013,Consumer,Furniture,933.536,105.0228,4,0.2,West
CA-2013-112669,15-04-2013,15-04-2013,Consumer,Office Supplies,42.976,4.2976,4,0.2,West
CA-2012-119592,14-12-2012,16-12-2012,Corporate,Office Supplies,3.76,1.8048,2,0.0,South
CA-2011-122749,03-12-2011,09-12-2011,Consumer,Technology,479.96,134.3888,4,0.0,Central
CA-2011-164721,25-11-2011,27-11-2011,Corporate,Office Supplies,320.88,93.0552,6,0.0,West
CA-2011-164721,25-11-2011,27-11-2011,Corporate,Furniture,23.88,10.5072,3,0.0,West
CA-2011-164721,25-11-2011,27-11-2011,Corporate,Office Supplies,26.76,12.3096,4,0.0,West
CA-2013-147417,26-07-2013,28-07-2013,Consumer,Technology,1439.976,191.9968,4,0.4,East
CA-2012-127509,09-11-2012,13-11-2012,Consumer,Office Supplies,17.22,7.9212,3,0.0,Central
CA-2012-127509,09-11-2012,13-11-2012,Consumer,Furniture,1024.38,215.1198,7,0.0,Central
CA-2012-127509,09-11-2012,13-11-2012,Consumer,Office Supplies,26.22,12.3234,3,0.0,Central
CA-2012-127509,09-11-2012,13-11-2012,Consumer,Office Supplies,17.34,8.4966,3,0.0,Central
CA-2014-111374,25-02-2014,01-03-2014,Consumer,Office Supplies,4.956,-3.7996,4,0.7,East
CA-2014-133648,26-06-2014,03-07-2014,Home Office,Office Supplies,71.04,26.64,6,0.2,West
CA-2014-133648,26-06-2014,03-07-2014,Home Office,Office Supplies,5.344,0.7348,2,0.2,West
CA-2014-133648,26-06-2014,03-07-2014,Home Office,Office Supplies,11.304,-2.1195,3,0.2,West
US-2014-147221,03-12-2014,05-12-2014,Consumer,Office Supplies,294.62,-766.012,5,0.8,Central
US-2014-147221,03-12-2014,05-12-2014,Consumer,Furniture,8.752,-3.7196,4,0.6,Central
CA-2011-131905,07-02-2011,10-02-2011,Corporate,Office Supplies,15.0,7.2,4,0.0,South
CA-2011-131905,07-02-2011,10-02-2011,Corporate,Technology,161.61,42.0186,1,0.0,South
CA-2011-131905,07-02-2011,10-02-2011,Corporate,Technology,144.95,42.0355,5,0.0,South
CA-2014-166128,12-04-2014,19-04-2014,Consumer,Technology,199.95,21.9945,5,0.0,West
CA-2014-166128,12-04-2014,19-04-2014,Consumer,Office Supplies,41.86,14.2324,7,0.0,West
CA-2014-163510,26-12-2014,29-12-2014,Consumer,Office Supplies,95.94,9.594,3,0.0,South
CA-2014-163510,26-12-2014,29-12-2014,Consumer,Furniture,304.45,76.1125,5,0.0,South
US-2014-143028,12-04-2014,19-04-2014,Home Office,Office Supplies,11.364,-17.046,3,0.8,Central
CA-2011-111150,31-12-2011,04-01-2012,Corporate,Office Supplies,29.68,11.5752,7,0.0,Central
CA-2011-111150,31-12-2011,04-01-2012,Corporate,Technology,47.53,16.1602,7,0.0,Central
CA-2014-165386,04-08-2014,05-08-2014,Consumer,Furniture,183.372,-36.6744,2,0.3,Central
CA-2011-116407,15-11-2011,21-11-2011,Consumer,Office Supplies,4.224,0.4752,3,0.2,South
CA-2011-116407,15-11-2011,21-11-2011,Consumer,Office Supplies,333.056,29.1424,2,0.2,South
CA-2011-116407,15-11-2011,21-11-2011,Consumer,Office Supplies,24.896,7.78,4,0.2,South
CA-2012-155761,11-12-2012,11-12-2012,Consumer,Technology,159.984,35.9964,2,0.2,Central
CA-2012-155761,11-12-2012,11-12-2012,Consumer,Office Supplies,46.344,4.6344,3,0.2,Central
CA-2013-145905,19-09-2013,24-09-2013,Consumer,Furniture,350.98,84.2352,1,0.0,South
CA-2013-145905,19-09-2013,24-09-2013,Consumer,Office Supplies,13.08,6.0168,2,0.0,South
CA-2013-145905,19-09-2013,24-09-2013,Consumer,Office Supplies,900.08,117.0104,4,0.0,South
CA-2012-113110,19-03-2012,23-03-2012,Consumer,Office Supplies,17.568,6.3684,2,0.2,West
CA-2012-113110,19-03-2012,23-03-2012,Consumer,Office Supplies,14.62,6.8714,2,0.0,West
CA-2012-113110,19-03-2012,23-03-2012,Consumer,Office Supplies,33.36,8.6736,4,0.0,West
CA-2012-113110,19-03-2012,23-03-2012,Consumer,Office Supplies,40.14,19.6686,6,0.0,West
CA-2013-168354,20-09-2013,22-09-2013,Home Office,Office Supplies,1606.23,481.869,9,0.0,East
CA-2013-168354,20-09-2013,22-09-2013,Home Office,Office Supplies,17.04,7.668,3,0.0,East
CA-2013-168354,20-09-2013,22-09-2013,Home Office,Office Supplies,49.53,23.7744,3,0.0,East
CA-2013-168354,20-09-2013,22-09-2013,Home Office,Furniture,872.32,244.2496,4,0.0,East
US-2014-111241,21-08-2014,23-08-2014,Consumer,Office Supplies,239.12,77.714,5,0.2,West
CA-2012-114237,13-03-2012,15-03-2012,Consumer,Furniture,141.96,39.7488,2,0.0,West
CA-2013-113516,09-09-2013,11-09-2013,Home Office,Office Supplies,33.024,11.5584,2,0.2,West
CA-2013-113516,09-09-2013,11-09-2013,Home Office,Office Supplies,67.136,23.4976,4,0.2,West
CA-2012-117961,26-11-2012,30-11-2012,Corporate,Office Supplies,14.73,6.9231,3,0.0,East
CA-2012-117961,26-11-2012,30-11-2012,Corporate,Office Supplies,104.9,25.176,5,0.0,East
CA-2012-117961,26-11-2012,30-11-2012,Corporate,Office Supplies,61.04,30.52,4,0.0,East
CA-2012-117961,26-11-2012,30-11-2012,Corporate,Office Supplies,10.95,5.1465,3,0.0,East
CA-2013-128923,10-12-2013,14-12-2013,Corporate,Office Supplies,9.392,3.2872,2,0.2,Central
CA-2013-128923,10-12-2013,14-12-2013,Corporate,Office Supplies,9.328,0.8162,1,0.2,Central
CA-2014-162481,26-09-2014,30-09-2014,Consumer,Office Supplies,8.26,3.8822,2,0.0,Central
CA-2014-162481,26-09-2014,30-09-2014,Consumer,Furniture,269.97,51.2943,3,0.0,Central
CA-2012-119214,23-01-2012,27-01-2012,Home Office,Office Supplies,29.04,13.9392,3,0.0,West
CA-2012-119214,23-01-2012,27-01-2012,Home Office,Office Supplies,14.62,6.8714,2,0.0,West
CA-2012-122287,18-06-2012,23-06-2012,Home Office,Office Supplies,11.952,4.3326,3,0.2,West
CA-2012-122287,18-06-2012,23-06-2012,Home Office,Office Supplies,4.536,-3.3264,7,0.7,West
CA-2012-122287,18-06-2012,23-06-2012,Home Office,Office Supplies,9.156,-6.104,2,0.7,West
CA-2012-122287,18-06-2012,23-06-2012,Home Office,Furniture,75.36,20.724,5,0.2,West
CA-2012-104493,02-10-2012,08-10-2012,Corporate,Office Supplies,57.504,20.1264,6,0.2,West
US-2014-158946,19-11-2014,24-11-2014,Corporate,Office Supplies,38.864,7.7728,7,0.2,East
CA-2011-129168,17-08-2011,23-08-2011,Corporate,Office Supplies,15.552,5.4432,3,0.2,Central
CA-2013-131835,18-07-2013,22-07-2013,Corporate,Office Supplies,162.64,45.5392,2,0.0,East
CA-2013-131835,18-07-2013,22-07-2013,Corporate,Technology,597.0,280.59,3,0.0,East
CA-2013-131835,18-07-2013,22-07-2013,Corporate,Office Supplies,55.48,26.6304,1,0.0,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Furniture,289.8,36.225,7,0.2,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Office Supplies,2.502,-2.0016,3,0.7,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Office Supplies,6.48,-4.752,4,0.7,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Furniture,341.488,-73.176,8,0.3,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Office Supplies,11.12,0.834,5,0.2,East
CA-2012-142237,11-07-2012,13-07-2012,Consumer,Furniture,25.344,3.4848,6,0.2,East
CA-2013-136434,02-12-2013,08-12-2013,Consumer,Furniture,17.31,5.193,3,0.0,Central
CA-2014-120376,23-12-2014,26-12-2014,Consumer,Technology,199.95,63.984,5,0.0,Central
CA-2014-120376,23-12-2014,26-12-2014,Consumer,Furniture,1586.69,412.5394,7,0.0,Central
CA-2014-120376,23-12-2014,26-12-2014,Consumer,Technology,84.99,30.5964,1,0.0,Central
CA-2014-120376,23-12-2014,26-12-2014,Consumer,Furniture,411.8,70.006,2,0.0,Central
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,11.34,5.2164,3,0.0,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,80.3,20.878,5,0.0,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,15.968,5.3892,2,0.2,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,64.74,30.4278,13,0.0,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,19.296,6.03,3,0.2,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,405.64,12.1692,4,0.0,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Furniture,146.352,-9.147,3,0.2,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Technology,251.91,47.8629,9,0.0,West
CA-2011-106439,31-10-2011,04-11-2011,Corporate,Office Supplies,12.39,3.717,3,0.0,West
CA-2012-133452,13-04-2012,19-04-2012,Consumer,Technology,199.96,69.986,4,0.0,West
CA-2012-133452,13-04-2012,19-04-2012,Consumer,Furniture,710.832,-97.7394,3,0.2,West
CA-2013-146521,22-07-2013,24-07-2013,Corporate,Office Supplies,1.941,-1.294,1,0.7,East
US-2014-110996,21-11-2014,26-11-2014,Consumer,Furniture,283.92,-46.137,5,0.2,West
CA-2013-129693,27-11-2013,03-12-2013,Corporate,Office Supplies,7.312,2.5592,2,0.2,West
CA-2014-122504,08-11-2014,13-11-2014,Home Office,Technology,59.97,13.7931,3,0.0,West
CA-2014-122504,08-11-2014,13-11-2014,Home Office,Technology,761.544,66.6351,7,0.2,West
CA-2011-131051,01-12-2011,05-12-2011,Consumer,Furniture,58.2,28.518,3,0.0,West
CA-2014-140676,13-09-2014,16-09-2014,Consumer,Office Supplies,39.9,19.95,5,0.0,East
CA-2014-140676,13-09-2014,16-09-2014,Consumer,Office Supplies,90.86,26.3494,7,0.0,East
CA-2014-140676,13-09-2014,16-09-2014,Consumer,Office Supplies,94.85,45.528,5,0.0,East
CA-2012-120103,24-12-2012,29-12-2012,Consumer,Office Supplies,106.232,37.1812,7,0.2,West
CA-2012-120103,24-12-2012,29-12-2012,Consumer,Technology,111.984,11.1984,2,0.2,West
CA-2012-120103,24-12-2012,29-12-2012,Consumer,Furniture,7.712,1.7352,2,0.2,West
CA-2014-104647,24-02-2014,02-03-2014,Consumer,Office Supplies,37.44,16.848,6,0.0,West
CA-2011-110352,23-11-2011,29-11-2011,Home Office,Office Supplies,23.68,8.88,2,0.2,Central
CA-2013-140501,24-06-2013,29-06-2013,Consumer,Office Supplies,122.12,56.1752,4,0.0,East
CA-2013-140501,24-06-2013,29-06-2013,Consumer,Office Supplies,18.45,8.6715,5,0.0,East
CA-2013-140501,24-06-2013,29-06-2013,Consumer,Office Supplies,324.9,38.988,5,0.0,East
CA-2013-140501,24-06-2013,29-06-2013,Consumer,Office Supplies,146.73,68.9631,3,0.0,East
CA-2013-140501,24-06-2013,29-06-2013,Consumer,Office Supplies,3.96,1.4652,2,0.0,East
CA-2012-139290,26-10-2012,30-10-2012,Corporate,Office Supplies,5.76,2.6496,2,0.0,West
CA-2014-166142,16-07-2014,20-07-2014,Consumer,Office Supplies,26.55,13.0095,3,0.0,East
CA-2014-166142,16-07-2014,20-07-2014,Consumer,Furniture,310.443,-48.7839,3,0.3,East
CA-2011-145926,17-11-2011,21-11-2011,Home Office,Furniture,479.9,81.583,5,0.0,Central
CA-2012-149678,13-04-2012,15-04-2012,Consumer,Office Supplies,12.88,0.3864,1,0.0,West
US-2012-164357,25-11-2012,29-11-2012,Consumer,Office Supplies,13.12,1.476,5,0.2,South
US-2013-146570,16-05-2013,21-05-2013,Home Office,Office Supplies,511.84,240.5648,8,0.0,South
US-2013-146570,16-05-2013,21-05-2013,Home Office,Office Supplies,91.96,25.7488,4,0.0,South
US-2013-146570,16-05-2013,21-05-2013,Home Office,Office Supplies,8.34,2.1684,3,0.0,South
CA-2014-124401,08-09-2014,13-09-2014,Consumer,Office Supplies,37.68,2.355,3,0.2,West
CA-2014-124401,08-09-2014,13-09-2014,Consumer,Technology,279.944,80.4839,7,0.2,West
US-2011-140116,10-03-2011,17-03-2011,Consumer,Office Supplies,636.408,-15.9102,3,0.2,West
US-2011-140116,10-03-2011,17-03-2011,Consumer,Office Supplies,83.168,9.3564,4,0.2,West
CA-2011-123295,18-07-2011,18-07-2011,Home Office,Furniture,259.136,-25.9136,4,0.2,West
CA-2014-167101,25-03-2014,29-03-2014,Corporate,Office Supplies,221.92,106.5216,4,0.0,East
CA-2014-167101,25-03-2014,29-03-2014,Corporate,Technology,26.0,11.7,2,0.0,East
US-2011-167633,30-09-2011,05-10-2011,Consumer,Office Supplies,15.552,5.4432,3,0.2,South
US-2011-152723,26-09-2011,26-09-2011,Corporate,Office Supplies,0.876,-1.4016,1,0.8,Central
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,19.98,9.3906,1,0.0,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,398.352,124.485,3,0.2,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,5.04,1.26,3,0.0,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,17.45,8.027,5,0.0,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Furniture,323.136,20.196,4,0.2,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,29.7,8.019,3,0.0,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Technology,1295.84,145.782,4,0.2,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Office Supplies,46.84,12.6468,2,0.0,West
CA-2012-164882,31-10-2012,31-10-2012,Consumer,Furniture,425.833,20.0392,1,0.15,West
CA-2012-159786,12-10-2012,17-10-2012,Consumer,Furniture,209.67,-13.978,1,0.4,East
CA-2013-130267,20-09-2013,24-09-2013,Consumer,Office Supplies,159.88,73.5448,7,0.0,West
CA-2014-155460,14-04-2014,16-04-2014,Corporate,Office Supplies,5.28,2.376,1,0.0,West
CA-2014-155460,14-04-2014,16-04-2014,Corporate,Office Supplies,895.92,302.373,5,0.2,West
US-2014-168690,08-01-2014,14-01-2014,Consumer,Office Supplies,2.808,-1.9656,3,0.7,South
CA-2014-158246,10-11-2014,12-11-2014,Corporate,Furniture,215.976,-2.6997,3,0.2,West
CA-2014-167381,23-09-2014,25-09-2014,Home Office,Furniture,241.96,41.1332,2,0.0,Central
CA-2014-167381,23-09-2014,25-09-2014,Home Office,Office Supplies,27.72,13.3056,9,0.0,Central
CA-2014-144862,02-12-2014,06-12-2014,Home Office,Office Supplies,104.68,35.3295,5,0.2,East
CA-2014-144862,02-12-2014,06-12-2014,Home Office,Technology,62.958,9.4437,7,0.4,East
CA-2011-126032,23-06-2011,28-06-2011,Consumer,Technology,86.376,1.0797,3,0.2,East
CA-2012-134859,04-10-2012,09-10-2012,Home Office,Furniture,64.944,6.4944,3,0.2,East
CA-2012-134859,04-10-2012,09-10-2012,Home Office,Office Supplies,20.736,7.2576,4,0.2,East
US-2011-114188,20-05-2011,22-05-2011,Corporate,Office Supplies,33.28,9.3184,4,0.0,East
US-2011-114188,20-05-2011,22-05-2011,Corporate,Office Supplies,38.52,11.9412,9,0.0,East
US-2011-114188,20-05-2011,22-05-2011,Corporate,Furniture,139.86,60.1398,7,0.0,East
CA-2012-156524,20-11-2012,26-11-2012,Consumer,Office Supplies,19.65,9.039,3,0.0,East
CA-2012-122210,30-11-2012,04-12-2012,Consumer,Office Supplies,152.991,-122.3928,3,0.7,East
CA-2012-122210,30-11-2012,04-12-2012,Consumer,Office Supplies,10.584,-2.3814,7,0.2,East
CA-2012-122210,30-11-2012,04-12-2012,Consumer,Technology,94.92,15.82,4,0.4,East
CA-2012-156377,31-12-2012,05-01-2013,Consumer,Furniture,14.76,-11.439,5,0.6,Central
CA-2012-156377,31-12-2012,05-01-2013,Consumer,Office Supplies,3.656,-5.8496,4,0.8,Central
US-2014-157896,17-11-2014,17-11-2014,Consumer,Office Supplies,146.82,73.41,3,0.0,East
CA-2011-159520,06-06-2011,11-06-2011,Corporate,Office Supplies,149.544,50.4711,9,0.2,East
CA-2011-159520,06-06-2011,11-06-2011,Corporate,Office Supplies,17.14,4.4564,2,0.0,East
CA-2011-159520,06-06-2011,11-06-2011,Corporate,Furniture,991.764,-347.1174,3,0.4,East
CA-2013-155481,02-09-2013,06-09-2013,Corporate,Office Supplies,30.48,9.906,6,0.2,East
CA-2013-155481,02-09-2013,06-09-2013,Corporate,Technology,23.988,-4.7976,2,0.4,East
CA-2013-155481,02-09-2013,06-09-2013,Corporate,Office Supplies,16.688,5.4236,7,0.2,East
US-2013-152051,26-06-2013,30-06-2013,Corporate,Furniture,422.058,-18.0882,3,0.3,East
US-2013-152051,26-06-2013,30-06-2013,Corporate,Office Supplies,38.088,-27.9312,4,0.7,East
US-2013-152051,26-06-2013,30-06-2013,Corporate,Office Supplies,254.352,-50.8704,6,0.2,East
CA-2011-141607,12-12-2011,17-12-2011,Consumer,Furniture,43.31,4.331,1,0.0,West
CA-2014-102771,01-04-2014,06-04-2014,Consumer,Technology,84.95,22.087,5,0.0,East
US-2014-139969,20-11-2014,27-11-2014,Consumer,Furniture,233.058,-53.2704,3,0.3,Central
CA-2011-167360,24-11-2011,29-11-2011,Consumer,Technology,111.79,43.5981,7,0.0,Central
CA-2012-123505,22-11-2012,26-11-2012,Consumer,Office Supplies,14.94,7.0218,3,0.0,East
CA-2013-117282,15-07-2013,19-07-2013,Corporate,Office Supplies,14.16,5.133,2,0.2,East
US-2013-120460,01-05-2013,06-05-2013,Home Office,Furniture,22.608,-10.1736,3,0.6,Central
CA-2013-111115,26-07-2013,28-07-2013,Consumer,Office Supplies,21.48,10.74,6,0.0,West
CA-2011-124646,22-06-2011,24-06-2011,Consumer,Office Supplies,501.81,0.0,3,0.0,Central
CA-2011-124646,22-06-2011,24-06-2011,Consumer,Office Supplies,161.94,9.7164,3,0.0,Central
CA-2014-148166,22-10-2014,27-10-2014,Home Office,Office Supplies,17.856,2.0088,4,0.2,South
CA-2013-159737,04-09-2013,10-09-2013,Consumer,Office Supplies,8.808,-14.9736,3,0.8,Central
CA-2013-141019,15-05-2013,15-05-2013,Consumer,Furniture,79.384,29.769,1,0.2,East
CA-2013-101938,07-01-2013,12-01-2013,Home Office,Office Supplies,34.58,10.0282,1,0.0,West
CA-2014-166296,14-03-2014,20-03-2014,Home Office,Office Supplies,314.55,150.984,3,0.0,West
CA-2013-154018,14-10-2013,20-10-2013,Consumer,Technology,191.976,23.997,3,0.2,Central
CA-2013-154018,14-10-2013,20-10-2013,Consumer,Office Supplies,8.288,3.0044,2,0.2,Central
CA-2013-154018,14-10-2013,20-10-2013,Consumer,Furniture,139.92,-150.414,5,0.6,Central
CA-2013-154018,14-10-2013,20-10-2013,Consumer,Office Supplies,15.872,1.1904,1,0.2,Central
CA-2013-154018,14-10-2013,20-10-2013,Consumer,Office Supplies,6.286,-11.0005,7,0.8,Central
CA-2014-117870,28-01-2014,31-01-2014,Consumer,Office Supplies,14.016,1.752,3,0.2,East
CA-2014-117870,28-01-2014,31-01-2014,Consumer,Technology,71.976,-8.997,3,0.2,East
CA-2014-117870,28-01-2014,31-01-2014,Consumer,Technology,107.982,-26.9955,3,0.4,East
US-2014-137491,20-11-2014,26-11-2014,Corporate,Furniture,305.312,-8.7232,2,0.3,Central
CA-2011-152296,01-08-2011,03-08-2011,Consumer,Office Supplies,19.752,6.9132,3,0.2,West
CA-2013-112025,31-07-2013,05-08-2013,Home Office,Office Supplies,9.264,-13.896,3,0.8,Central
CA-2012-132507,30-07-2012,03-08-2012,Corporate,Office Supplies,61.792,6.1792,4,0.2,Central
CA-2013-125738,16-10-2013,22-10-2013,Home Office,Office Supplies,45.68,21.0128,2,0.0,West
CA-2013-125738,16-10-2013,22-10-2013,Home Office,Office Supplies,60.12,28.8576,9,0.0,West
CA-2013-125738,16-10-2013,22-10-2013,Home Office,Office Supplies,41.72,13.0375,5,0.2,West
CA-2013-125738,16-10-2013,22-10-2013,Home Office,Office Supplies,71.6,32.936,8,0.0,West
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Office Supplies,85.232,30.8966,7,0.2,East
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Office Supplies,44.4,22.2,3,0.0,East
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Furniture,442.764,59.0352,4,0.1,East
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Technology,3999.95,1159.9855,5,0.0,East
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Technology,199.95,21.9945,5,0.0,East
CA-2013-128818,08-05-2013,12-05-2013,Consumer,Furniture,63.68,28.0192,8,0.0,East
CA-2014-124576,02-08-2014,05-08-2014,Corporate,Office Supplies,54.896,18.5274,2,0.2,West
CA-2013-101378,15-07-2013,15-07-2013,Consumer,Technology,29.0,7.25,2,0.0,South
CA-2014-143063,11-08-2014,16-08-2014,Consumer,Office Supplies,70.08,35.04,6,0.0,Central
CA-2014-143063,11-08-2014,16-08-2014,Consumer,Furniture,121.3,25.473,2,0.0,Central
CA-2014-143063,11-08-2014,16-08-2014,Consumer,Technology,1454.49,378.1674,9,0.0,Central
CA-2013-118913,26-06-2013,30-06-2013,Consumer,Office Supplies,60.81,17.0268,3,0.0,West
CA-2013-128412,11-12-2013,18-12-2013,Consumer,Office Supplies,153.552,51.8238,3,0.2,West
CA-2013-128412,11-12-2013,18-12-2013,Consumer,Office Supplies,65.34,22.869,3,0.0,West
CA-2013-128412,11-12-2013,18-12-2013,Consumer,Office Supplies,123.92,55.764,4,0.0,West
CA-2013-128412,11-12-2013,18-12-2013,Consumer,Office Supplies,35.1,12.285,3,0.0,West
CA-2013-128412,11-12-2013,18-12-2013,Consumer,Technology,44.75,8.5025,5,0.0,West
CA-2013-136483,02-12-2013,07-12-2013,Consumer,Office Supplies,4.704,0.4116,2,0.2,South
CA-2011-163013,28-11-2011,04-12-2011,Consumer,Office Supplies,14.67,3.9609,3,0.0,South
